,0_q70,0_q50,0_q30,0_q10,0_q05,1_q70,1_q50,1_q30,1_q10,1_q05,2_q70,2_q50,2_q30,2_q10,2_q05,3_q70,3_q50,3_q30,3_q10,3_q05,4_q70,4_q50,4_q30,4_q10,4_q05
1018,4.072572946548462,4.7006165981292725,5.654199600219727,8.137112140655518,10.011639595031738,4.073032379150391,4.707484245300293,5.654743313789368,8.133859157562256,10.0108060836792,4.0752867460250854,4.707542777061462,5.648240089416504,8.12491750717163,10.030214786529541,4.076364278793335,4.703678846359253,5.656967639923096,8.13718557357788,10.023388862609863,4.074105858802795,4.699012875556946,5.6554659605026245,8.140358924865723,9.99162244796753
1019,4.074289560317993,4.70276415348053,5.657097339630127,8.141571760177612,10.017551898956299,4.074758529663086,4.709673762321472,5.65766167640686,8.138359308242798,10.016633033752441,4.077023029327393,4.709740042686462,5.6510491371154785,8.12950086593628,10.036118745803833,4.078083872795105,4.705829739570618,5.659865736961365,8.14164137840271,10.029192686080933,4.0759276151657104,4.70118522644043,5.658483862876892,8.144884824752808,9.99746561050415
1020,4.076007127761841,4.704914212226868,5.659997582435608,8.146033525466919,10.023469686508179,4.076485753059387,4.711864352226257,5.6605812311172485,8.142861127853394,10.022464275360107,4.078760981559753,4.711938858032227,5.653862476348877,8.134089946746826,10.042031049728394,4.079803824424744,4.707982420921326,5.6627655029296875,8.146099090576172,10.035000562667847,4.077750086784363,4.703360199928284,5.661502122879028,8.149411678314209,10.003312349319458
1021,4.0777270793914795,4.707066059112549,5.662900686264038,8.150500774383545,10.02939510345459,4.0782153606414795,4.714055895805359,5.663503289222717,8.147367238998413,10.028301477432251,4.080500841140747,4.714138150215149,5.656679153442383,8.138684034347534,10.04795241355896,4.08152437210083,4.71013617515564,5.665667414665222,8.150559425354004,10.040812730789185,4.079574346542358,4.7055370807647705,5.664522409439087,8.153942108154297,10.009165525436401
1022,4.079448103904724,4.7092204093933105,5.665805101394653,8.154969453811646,10.035324811935425,4.079946875572205,4.7162487506866455,5.666425347328186,8.151874542236328,10.034142255783081,4.082241892814636,4.716339111328125,5.659499287605286,8.143283128738403,10.0538809299469,4.083245754241943,4.712291479110718,5.668569922447205,8.155020236968994,10.046626567840576,4.0813997983932495,4.707716464996338,5.667542099952698,8.158473014831543,10.015022039413452
1023,4.081170320510864,4.711375951766968,5.668713688850403,8.15944242477417,10.041259527206421,4.081678986549377,4.718441486358643,5.669350981712341,8.15638518333435,10.03998613357544,4.083984613418579,4.71854031085968,5.66232442855835,8.147887706756592,10.059816122055054,4.084967017173767,4.7144471406936646,5.671475291252136,8.159484624862671,10.052443027496338,4.083226203918457,4.709897518157959,5.670564293861389,8.16300630569458,10.020881175994873
1024,4.082894206047058,4.713534355163574,5.671623587608337,8.163919687271118,10.047200679779053,4.083413243293762,4.720636487007141,5.672277331352234,8.160899639129639,10.045835256576538,4.085728764533997,4.720743656158447,5.6651527881622314,8.152498722076416,10.065759658813477,4.086689352989197,4.7166054248809814,5.674381732940674,8.163951873779297,10.058263063430786,4.08505392074585,4.712081551551819,5.673586845397949,8.167542219161987,10.026745319366455
1025,4.084619998931885,4.715694904327393,5.674536108970642,8.1683988571167,10.053147792816162,4.085150361061096,4.722831845283508,5.67520534992218,8.16541600227356,10.051689386367798,4.0874751806259155,4.722947716712952,5.667985439300537,8.157114028930664,10.071710586547852,4.088412880897522,4.7187641859054565,5.677289962768555,8.16841983795166,10.064087152481079,4.086883902549744,4.714267611503601,5.676610946655273,8.172079801559448,10.032615661621094
1026,4.086347222328186,4.717857599258423,5.6774516105651855,8.172883987426758,10.059100151062012,4.086889266967773,4.72502875328064,5.678136467933655,8.169937372207642,10.057548999786377,4.089223623275757,4.725153088569641,5.670822739601135,8.161737203598022,10.077671527862549,4.0901371240615845,4.720924735069275,5.680200934410095,8.172892808914185,10.06991457939148,4.088715553283691,4.716455936431885,5.679636836051941,8.176621198654175,10.038489580154419
1027,4.088076233863831,4.720022082328796,5.680368781089783,8.177369594573975,10.06505823135376,4.088630676269531,4.727226257324219,5.681069254875183,8.174460411071777,10.063413619995117,4.0909743309021,4.727359652519226,5.673664450645447,8.166364431381226,10.083641290664673,4.091862797737122,4.723086833953857,5.6831138134002686,8.177366256713867,10.075746059417725,4.0905492305755615,4.718646764755249,5.682663559913635,8.181163549423218,10.044370412826538
1028,4.089806079864502,4.722188115119934,5.6832884550094604,8.181858539581299,10.071022033691406,4.090374231338501,4.729424476623535,5.684004306793213,8.17898678779602,10.06928300857544,4.092726945877075,4.729566216468811,5.6765100955963135,8.170996904373169,10.089617490768433,4.093589186668396,4.725249171257019,5.686028957366943,8.181842565536499,10.081580638885498,4.092384457588196,4.720838904380798,5.685692191123962,8.185708284378052,10.050254106521606
1029,4.091539025306702,4.7243572473526,5.686211109161377,8.186354160308838,10.076991558074951,4.0921207666397095,4.731624245643616,5.686941504478455,8.183518886566162,10.07515835762024,4.094482779502869,4.731775164604187,5.6793612241744995,8.175638437271118,10.095604419708252,4.095317959785461,4.727413654327393,5.6889461278915405,8.186323404312134,10.087420225143433,4.094222784042358,4.7230342626571655,5.688722491264343,8.190257549285889,10.056144714355469
1030,4.093273162841797,4.72652804851532,5.689135551452637,8.190850496292114,10.082965850830078,4.093868970870972,4.733825445175171,5.689880728721619,8.1880521774292,10.081037998199463,4.096240282058716,4.733985185623169,5.682215690612793,8.180283069610596,10.101598262786865,4.097046732902527,4.729579448699951,5.691864728927612,8.190804958343506,10.093261957168579,4.0960623025894165,4.725231766700745,5.6917537450790405,8.194807767868042,10.062039136886597
1031,4.095009088516235,4.728702425956726,5.692062973976135,8.195351362228394,10.088947057723999,4.095620036125183,4.736028671264648,5.692821979522705,8.19258999824524,10.086924314498901,4.098000407218933,4.736197233200073,5.685075402259827,8.184936285018921,10.10760235786438,4.0987770557403564,4.73174774646759,5.694785833358765,8.195290327072144,10.099109172821045,4.09790301322937,4.727432012557983,5.694786548614502,8.199361324310303,10.067939519882202
1032,4.096746921539307,4.730879187583923,5.694992780685425,8.19985556602478,10.094934225082397,4.097372770309448,4.738233685493469,5.695765852928162,8.197130918502808,10.092815160751343,4.09976327419281,4.738411068916321,5.687939763069153,8.189595222473145,10.113613843917847,4.100508451461792,4.733917951583862,5.697709083557129,8.19977855682373,10.10495901107788,4.099745392799377,4.729634881019592,5.6978209018707275,8.203917026519775,10.073845148086548
1033,4.098485946655273,4.73305881023407,5.69792377948761,8.204362392425537,10.100926160812378,4.099127650260925,4.740440368652344,5.698710083961487,8.201675176620483,10.098710536956787,4.101527690887451,4.740626692771912,5.690807223320007,8.194259643554688,10.119633674621582,4.102240681648254,4.736089825630188,5.700632929801941,8.204268455505371,10.110812664031982,4.101588726043701,4.7318397760391235,5.700855255126953,8.20847487449646,10.079756021499634
1034,4.100226998329163,4.735240697860718,5.700856924057007,8.208873510360718,10.106923341751099,4.100885033607483,4.7426488399505615,5.701655626296997,8.206222295761108,10.104610681533813,4.1032954454422,4.742844223976135,5.6936787366867065,8.198930978775024,10.125660181045532,4.103974223136902,4.7382636070251465,5.703558087348938,8.208760738372803,10.116668701171875,4.10343337059021,4.734047293663025,5.703889846801758,8.213035345077515,10.085669755935669
1035,4.101970195770264,4.737425804138184,5.703792095184326,8.213387966156006,10.112926959991455,4.102644443511963,4.74485969543457,5.704603672027588,8.210773229598999,10.110517501831055,4.10506546497345,4.745063543319702,5.696555018424988,8.203608512878418,10.131696939468384,4.1057093143463135,4.740439414978027,5.706485748291016,8.213255405426025,10.122529029846191,4.105279564857483,4.736257791519165,5.706925988197327,8.217597246170044,10.091590166091919
1036,4.103714346885681,4.739614367485046,5.706730246543884,8.21790623664856,10.118936777114868,4.104405522346497,4.747072458267212,5.707553386688232,8.215327978134155,10.11642861366272,4.106837272644043,4.74728524684906,5.699436187744141,8.208292722702026,10.137742042541504,4.107444643974304,4.742617726325989,5.709414958953857,8.217753171920776,10.128393411636353,4.107126832008362,4.7384713888168335,5.709963440895081,8.222163677215576,10.097516298294067
1037,4.105461120605469,4.74180543422699,5.709669828414917,8.222427606582642,10.1249520778656,4.1061694622039795,4.749287366867065,5.710504531860352,8.219886064529419,10.12234616279602,4.1086121797561646,4.749508738517761,5.702320456504822,8.212982416152954,10.143795013427734,4.109182238578796,4.744798064231873,5.712345361709595,8.222252607345581,10.13426160812378,4.108976125717163,4.7406874895095825,5.7130008935928345,8.226730823516846,10.103447437286377
1038,4.107210278511047,4.743998885154724,5.712611436843872,8.226953029632568,10.13097357749939,4.10793662071228,4.751503586769104,5.713456988334656,8.224447965621948,10.12826919555664,4.110389590263367,4.751733779907227,5.705209255218506,8.217679262161255,10.149855852127075,4.110921263694763,4.74698007106781,5.715277075767517,8.226755380630493,10.140133142471313,4.110827326774597,4.742905259132385,5.716039180755615,8.231301546096802,10.109383344650269
1039,4.1089606285095215,4.7461957931518555,5.71555483341217,8.231482028961182,10.13700008392334,4.109704852104187,4.753722190856934,5.716410756111145,8.229012966156006,10.134196519851685,4.112169027328491,4.753961443901062,5.708101987838745,8.22238278388977,10.155925273895264,4.112660765647888,4.74916398525238,5.718209862709045,8.231260776519775,10.146008014678955,4.1126790046691895,4.745126962661743,5.719077944755554,8.23587441444397,10.11532473564148
1040,4.110714077949524,4.748395204544067,5.718500375747681,8.236014127731323,10.143033742904663,4.111476302146912,4.7559428215026855,5.719366669654846,8.23358154296875,10.140130758285522,4.113951563835144,4.756190180778503,5.710999011993408,8.227091312408447,10.162002563476562,4.114402890205383,4.751350283622742,5.721144795417786,8.235767602920532,10.151887893676758,4.1145339012146,4.747350692749023,5.722117900848389,8.24044942855835,10.12127161026001
1041,4.112468600273132,4.7505974769592285,5.7214484214782715,8.24055027961731,10.149072647094727,4.1132495403289795,4.75816547870636,5.72232449054718,8.23815393447876,10.146070003509521,4.115736126899719,4.7584216594696045,5.713900923728943,8.231807708740234,10.168089151382446,4.116145610809326,4.753538012504578,5.72408127784729,8.240277290344238,10.157769918441772,4.116389513015747,4.749577283859253,5.725158929824829,8.245027780532837,10.127223491668701
1042,4.114224672317505,4.75280225276947,5.72439706325531,8.245089769363403,10.15511703491211,4.11502480506897,4.760389447212219,5.725282192230225,8.242729425430298,10.152013778686523,4.117522478103638,4.760654091835022,5.716805815696716,8.236528873443604,10.174182653427124,4.1178895235061646,4.7557278871536255,5.7270179986953735,8.244789361953735,10.163655519485474,4.1182461977005005,4.7518064975738525,5.728199601173401,8.249608755111694,10.133180618286133
1043,4.1159827709198,4.75501024723053,5.72734808921814,8.249631643295288,10.161167621612549,4.116801619529724,4.762616276741028,5.728241920471191,8.247307538986206,10.15796422958374,4.119310617446899,4.762889623641968,5.719714879989624,8.24125599861145,10.180284976959229,4.119635224342346,4.7579203844070435,5.7299569845199585,8.24930477142334,10.169547319412231,4.12010383605957,4.754038214683533,5.73124086856842,8.254190683364868,10.139143228530884
1044,4.117740988731384,4.757220268249512,5.730299711227417,8.254175901412964,10.167221307754517,4.118579864501953,4.764843940734863,5.731201767921448,8.251887798309326,10.163916826248169,4.121100425720215,4.765125751495361,5.7226269245147705,8.245988368988037,10.186392784118652,4.121381878852844,4.760114073753357,5.73289680480957,8.25382113456726,10.175440549850464,4.121962070465088,4.756271958351135,5.734281897544861,8.258774280548096,10.145107984542847
1045,4.119501352310181,4.759433388710022,5.7332541942596436,8.258723974227905,10.17328143119812,4.120359659194946,4.767073750495911,5.734163522720337,8.256471395492554,10.169875621795654,4.1228920221328735,4.767363905906677,5.725544095039368,8.250726461410522,10.19251012802124,4.123130202293396,4.7623103857040405,5.735838890075684,8.258340835571289,10.181338548660278,4.12382173538208,4.758508682250977,5.737324118614197,8.263359785079956,10.151079177856445
1046,4.121261715888977,4.761647582054138,5.736207723617554,8.263272285461426,10.17934536933899,4.122141242027283,4.769304633140564,5.737124681472778,8.261056661605835,10.175837993621826,4.12468409538269,4.7696027755737305,5.72846245765686,8.255468368530273,10.198633193969727,4.124878644943237,4.764507412910461,5.738779902458191,8.262860536575317,10.187239170074463,4.125680923461914,4.760746598243713,5.7403644323349,8.267946243286133,10.157053709030151
1047,4.123023271560669,4.76386559009552,5.739164113998413,8.267824649810791,10.185415744781494,4.123923659324646,4.771538019180298,5.740088105201721,8.265645742416382,10.181805849075317,4.12647819519043,4.771844506263733,5.731386184692383,8.260217189788818,10.204765319824219,4.126628160476685,4.766707539558411,5.741723895072937,8.26738429069519,10.193144798278809,4.127540707588196,4.762987971305847,5.743406534194946,8.272534847259521,10.163033723831177
1048,4.124786615371704,4.766085147857666,5.742122173309326,8.27237868309021,10.191492080688477,4.1257084608078,4.773772239685059,5.743052244186401,8.27023696899414,10.187778949737549,4.128273606300354,4.774086594581604,5.734312891960144,8.26496934890747,10.210904359817505,4.128379702568054,4.768908381462097,5.744668960571289,8.271908283233643,10.19905400276184,4.129402041435242,4.765230655670166,5.746448397636414,8.27712368965149,10.169018745422363
1049,4.126551151275635,4.76830792427063,5.745081543922424,8.276936292648315,10.197573184967041,4.127495169639587,4.776009440422058,5.746017813682556,8.274832487106323,10.19375729560852,4.1300705671310425,4.776331543922424,5.7372424602508545,8.269726753234863,10.21705150604248,4.130132794380188,4.771112322807312,5.747615575790405,8.27643609046936,10.204967737197876,4.131263852119446,4.767476439476013,5.749490737915039,8.281715631484985,10.175008773803711
1050,4.128316164016724,4.7705323696136475,5.748043417930603,8.281498193740845,10.203662395477295,4.129283428192139,4.778247356414795,5.748985290527344,8.27943205833435,10.199742555618286,4.13186776638031,4.778577208518982,5.740175366401672,8.274488925933838,10.223205089569092,4.13188624382019,4.773317217826843,5.750564336776733,8.280967950820923,10.210887670516968,4.133126378059387,4.769724369049072,5.7525341510772705,8.286311388015747,10.18100643157959
1051,4.130083680152893,4.772759795188904,5.7510082721710205,8.286065101623535,10.209757804870605,4.131073474884033,4.780487298965454,5.75195586681366,8.284036874771118,10.205734014511108,4.133667469024658,4.780824780464172,5.7431124448776245,8.27925729751587,10.229366064071655,4.133641958236694,4.775524258613586,5.753515958786011,8.28550410270691,10.21681261062622,4.134990811347961,4.771974205970764,5.755579710006714,8.290911197662354,10.187009811401367
1052,4.131852388381958,4.774988889694214,5.75397527217865,8.290635824203491,10.215860843658447,4.132866263389587,4.78272819519043,5.75492787361145,8.288645267486572,10.211732625961304,4.135468125343323,4.783073902130127,5.746052145957947,8.284030675888062,10.235535621643066,4.135399103164673,4.777732729911804,5.756469488143921,8.290042638778687,10.222743511199951,4.136855602264404,4.774226546287537,5.758625745773315,8.295513391494751,10.193020105361938
1053,4.133622765541077,4.777220964431763,5.75694465637207,8.295210599899292,10.22197151184082,4.134660720825195,4.784970998764038,5.757901549339294,8.293258666992188,10.217738151550293,4.137269854545593,4.785325288772583,5.748995542526245,8.288809299468994,10.24171257019043,4.137157917022705,4.779943585395813,5.7594252824783325,8.294586181640625,10.22868037223816,4.138721942901611,4.7764812707901,5.761672735214233,8.300119161605835,10.199036836624146
1054,4.1353946924209595,4.779455542564392,5.759916543960571,8.299790382385254,10.228088140487671,4.1364569664001465,4.787215828895569,5.760877966880798,8.297876119613647,10.223749876022339,4.139073014259338,4.787577748298645,5.751942276954651,8.293592929840088,10.247896432876587,4.1389182806015015,4.782155990600586,5.762383460998535,8.299133777618408,10.234622240066528,4.140589118003845,4.778738379478455,5.764721632003784,8.304728746414185,10.205060005187988
1055,4.137167692184448,4.781692981719971,5.762890458106995,8.304372787475586,10.234210968017578,4.138255953788757,4.789462685585022,5.763855934143066,8.302496910095215,10.229767322540283,4.1408771276474,4.789832830429077,5.7548922300338745,8.298380613327026,10.254087209701538,4.140679836273193,4.78437066078186,5.7653433084487915,8.303683280944824,10.240568161010742,4.142457008361816,4.780998587608337,5.767771124839783,8.309340715408325,10.211087942123413
1056,4.138942122459412,4.783932209014893,5.765866637229919,8.308960914611816,10.240342140197754,4.1400556564331055,4.7917104959487915,5.766835331916809,8.307123184204102,10.235791683197021,4.1426825523376465,4.792088985443115,5.7578452825546265,8.303175210952759,10.260286569595337,4.14244270324707,4.786586761474609,5.768305063247681,8.308237791061401,10.246521234512329,4.144326329231262,4.783260226249695,5.770821452140808,8.313956260681152,10.217124938964844
1057,4.140719056129456,4.786174535751343,5.7688456773757935,8.31355357170105,10.24648118019104,4.141858696937561,4.793960332870483,5.76981782913208,8.31175422668457,10.241825342178345,4.144490122795105,4.794346928596497,5.760801911354065,8.30797529220581,10.266494512557983,4.144207835197449,4.788805365562439,5.771269679069519,8.312796592712402,10.25248122215271,4.146197319030762,4.785524845123291,5.77387273311615,8.318576574325562,10.22316837310791
1058,4.1424970626831055,4.788419127464294,5.7718266248703,8.31814956665039,10.252624750137329,4.143663048744202,4.796212077140808,5.7728012800216675,8.316388368606567,10.247861862182617,4.14629864692688,4.79660701751709,5.763761401176453,8.312779664993286,10.27270770072937,4.145974278450012,4.791025519371033,5.7742356061935425,8.317357778549194,10.258443355560303,4.148068904876709,4.787792086601257,5.776925086975098,8.323199033737183,10.2292160987854
1059,4.14427638053894,4.790665864944458,5.774809241294861,8.322748899459839,10.258775234222412,4.145469546318054,4.798465132713318,5.775786399841309,8.32102632522583,10.253905534744263,4.1481077671051025,4.7988680601119995,5.7667236328125,8.317588090896606,10.278928518295288,4.147741913795471,4.79324734210968,5.77720320224762,8.321922302246094,10.264411687850952,4.149941444396973,4.790060877799988,5.779978275299072,8.327824115753174,10.235270261764526
1060,4.1460570096969604,4.792914986610413,5.77779495716095,8.327353239059448,10.264934062957764,4.147277355194092,4.800719738006592,5.778773784637451,8.325668811798096,10.25995659828186,4.14991819858551,4.801131367683411,5.769690036773682,8.322402477264404,10.285157680511475,4.149511098861694,4.7954710721969604,5.780173659324646,8.326491355895996,10.270386934280396,4.151815176010132,4.7923325300216675,5.7830328941345215,8.332453966140747,10.241332530975342
1061,4.147839903831482,4.795166850090027,5.780781984329224,8.331961631774902,10.271097660064697,4.149087905883789,4.8029762506484985,5.781762719154358,8.330316066741943,10.266012907028198,4.151731014251709,4.8033963441848755,5.772659182548523,8.327222108840942,10.291393041610718,4.15128219127655,4.7976967096328735,5.783145189285278,8.331063747406006,10.276365518569946,4.1536900997161865,4.794606447219849,5.786087989807129,8.337085485458374,10.247399091720581
1062,4.149623513221741,4.7974207401275635,5.783771753311157,8.336573362350464,10.277268886566162,4.150899887084961,4.805234313011169,5.784753680229187,8.33496642112732,10.272076845169067,4.153543472290039,4.805662274360657,5.775631308555603,8.332045078277588,10.297635793685913,4.153054594993591,4.7999244928359985,5.786119222640991,8.335639238357544,10.28235149383545,4.1555657386779785,4.796882748603821,5.789144277572632,8.341721296310425,10.253472805023193
1063,4.151408672332764,4.799677491188049,5.786763310432434,8.341190099716187,10.283446311950684,4.1527135372161865,4.807494044303894,5.787746071815491,8.339621305465698,10.27814531326294,4.155357718467712,4.807930827140808,5.77860689163208,8.336874961853027,10.303885698318481,4.154828310012817,4.802154183387756,5.7890942096710205,8.340219497680664,10.288341045379639,4.157442212104797,4.799161434173584,5.792200565338135,8.346359729766846,10.259551763534546
1064,4.153195738792419,4.8019362688064575,5.789757490158081,8.345810413360596,10.289629936218262,4.154529452323914,4.809755444526672,5.7907408475875854,8.344280242919922,10.284220218658447,4.15717351436615,4.810200810432434,5.781586050987244,8.341708898544312,10.310142755508423,4.156603693962097,4.804385423660278,5.792072534561157,8.344802618026733,10.294336557388306,4.15932035446167,4.801442503929138,5.7952587604522705,8.351001739501953,10.265636444091797
1065,4.15498423576355,4.804197192192078,5.792753219604492,8.35043454170227,10.295819997787476,4.156347155570984,4.812018394470215,5.793736457824707,8.348942756652832,10.290301084518433,4.158990740776062,4.812471866607666,5.784567475318909,8.346547365188599,10.31640625,4.15838098526001,4.8066182136535645,5.795051455497742,8.349390029907227,10.300337553024292,4.161199569702148,4.803725361824036,5.798316955566406,8.35564661026001,10.271727323532104
1066,4.156773924827576,4.806460738182068,5.795750737190247,8.355062484741211,10.302016258239746,4.158166766166687,4.8142828941345215,5.796733736991882,8.353609323501587,10.296388387680054,4.160808086395264,4.814745187759399,5.787551760673523,8.351391315460205,10.322676658630371,4.16015899181366,4.808853030204773,5.79803192615509,8.35398006439209,10.306342601776123,4.163079142570496,4.806011199951172,5.8013763427734375,8.360294580459595,10.27782416343689
1067,4.158565282821655,4.808727025985718,5.79875111579895,8.359694004058838,10.308218240737915,4.159987688064575,4.816549777984619,5.799733400344849,8.358279705047607,10.302480697631836,4.162627339363098,4.817020297050476,5.790539860725403,8.356238842010498,10.328953742980957,4.161938905715942,4.811090350151062,5.80101478099823,8.35857367515564,10.312353134155273,4.164960026741028,4.8082990646362305,5.804436683654785,8.36494517326355,10.283925771713257
1068,4.16035783290863,4.81099534034729,5.80175244808197,8.364330291748047,10.314426898956299,4.161810636520386,4.818818092346191,5.802733659744263,8.36295461654663,10.30858039855957,4.164447069168091,4.819296956062317,5.793530583381653,8.361092329025269,10.335237979888916,4.1637202501297,4.813329339027405,5.803999185562134,8.363171577453613,10.31837010383606,4.166841983795166,4.810589790344238,5.807496547698975,8.369600057601929,10.290035009384155
1069,4.162153005599976,4.813266158103943,5.804757118225098,8.368969678878784,10.320642471313477,4.163636088371277,4.821087598800659,5.805736422538757,8.367632865905762,10.314686059951782,4.166268944740295,4.821574926376343,5.7965247631073,8.365950107574463,10.341530084609985,4.165503621101379,4.815569758415222,5.80698561668396,8.367772102355957,10.324392080307007,4.1687251329422,4.8128821849823,5.810558915138245,8.37425684928894,10.296149015426636
1070,4.1639487743377686,4.815539360046387,5.807762861251831,8.373613357543945,10.326863050460815,4.165462493896484,4.82335901260376,5.808740496635437,8.372314691543579,10.320796012878418,4.168091773986816,4.823854923248291,5.7995216846466064,8.370812892913818,10.347827672958374,4.167287826538086,4.817811965942383,5.809972882270813,8.372376441955566,10.330418109893799,4.17060923576355,4.8151774406433105,5.8136210441589355,8.378917932510376,10.302268981933594
1071,4.165745973587036,4.817815184593201,5.810771226882935,8.378260374069214,10.333092212677002,4.167291283607483,4.825632572174072,5.811746835708618,8.3770010471344,10.326915740966797,4.169915437698364,4.826136827468872,5.80252206325531,8.375679731369019,10.354134321212769,4.169073939323425,4.820056676864624,5.812963008880615,8.376985311508179,10.336451768875122,4.172494411468506,4.817474961280823,5.81668484210968,8.383581638336182,10.308396816253662
1072,4.1675450801849365,4.8200929164886475,5.81378173828125,8.382911682128906,10.339325904846191,4.1691213846206665,4.827907085418701,5.814754009246826,8.381690502166748,10.333039045333862,4.171740412712097,4.828419804573059,5.805525779724121,8.380552291870117,10.360446453094482,4.17086124420166,4.82230269908905,5.815954089164734,8.381595849990845,10.342487812042236,4.174380540847778,4.819774866104126,5.819748520851135,8.388247728347778,10.314528703689575
1073,4.16934597492218,4.822373151779175,5.816792845726013,8.387567281723022,10.34556531906128,4.170953750610352,4.8301838636398315,5.817762494087219,8.386384963989258,10.339168071746826,4.173567056655884,4.830705046653748,5.808531761169434,8.38542914390564,10.366765022277832,4.172650575637817,4.8245508670806885,5.818946123123169,8.386211395263672,10.348530054092407,4.176267981529236,4.822077035903931,5.82281231880188,8.392918109893799,10.320665121078491
1074,4.171148300170898,4.824655652046204,5.819806814193726,8.392226934432983,10.351812362670898,4.17278790473938,4.8324620723724365,5.820772647857666,8.391083478927612,10.345303535461426,4.175394177436829,4.832991361618042,5.811540603637695,8.390311241149902,10.373090982437134,4.174441337585449,4.82680082321167,5.821940541267395,8.390830516815186,10.354577779769897,4.1781569719314575,4.824381709098816,5.825877785682678,8.397591590881348,10.326809883117676
1075,4.172951579093933,4.826940298080444,5.822822332382202,8.396889686584473,10.358065366744995,4.174623250961304,4.834742069244385,5.823784708976746,8.395784616470337,10.351445198059082,4.1772226095199585,4.835279583930969,5.814552545547485,8.395196676254272,10.37942361831665,4.1762330532073975,4.829052090644836,5.824936151504517,8.39545202255249,10.360630989074707,4.18004584312439,4.826688766479492,5.828943610191345,8.402267932891846,10.3329598903656
1076,4.174756765365601,4.829227805137634,5.82584011554718,8.401556253433228,10.364324569702148,4.17646062374115,4.837023615837097,5.8267982006073,8.400489568710327,10.357593297958374,4.179052114486694,4.83756959438324,5.8175681829452515,8.400087833404541,10.385764360427856,4.178026437759399,4.831305980682373,5.827933430671692,8.400077104568481,10.36668872833252,4.181936144828796,4.828998446464539,5.832009434700012,8.406946420669556,10.339115142822266
1077,4.176563501358032,4.831517577171326,5.828859210014343,8.406226873397827,10.370589017868042,4.178300142288208,4.839307069778442,5.829812049865723,8.405198812484741,10.363746404647827,4.180883049964905,4.839861154556274,5.82058584690094,8.404983520507812,10.392110347747803,4.179821610450745,4.833561062812805,5.8309314250946045,8.40470552444458,10.372750520706177,4.183827638626099,4.831310272216797,5.835075616836548,8.411628723144531,10.345275640487671
1078,4.178372144699097,4.83380913734436,5.831880807876587,8.410900831222534,10.376861333847046,4.18014121055603,4.8415915966033936,5.832828760147095,8.409912109375,10.369906902313232,4.182714939117432,4.842154026031494,5.823607325553894,8.409883260726929,10.39846420288086,4.181618332862854,4.835817813873291,5.833931565284729,8.409337997436523,10.378818988800049,4.185720324516296,4.833624362945557,5.8381428718566895,8.416314601898193,10.351443529129028
1079,4.1801817417144775,4.836103081703186,5.834903597831726,8.415578365325928,10.38313889503479,4.181984066963196,4.8438780307769775,5.835845947265625,8.414628267288208,10.376072645187378,4.184548258781433,4.844448566436768,5.826631307601929,8.414787292480469,10.404823780059814,4.18341600894928,4.838076233863831,5.836933135986328,8.413972616195679,10.384892225265503,4.187613606452942,4.835940837860107,5.841210246086121,8.421002864837646,10.357617139816284
1080,4.181993842124939,4.838399529457092,5.837929010391235,8.420259714126587,10.389421224594116,4.183828353881836,4.846166253089905,5.838865518569946,8.419348001480103,10.382242441177368,4.1863826513290405,4.846744894981384,5.829658150672913,8.419696569442749,10.411189317703247,4.185216069221497,4.840336918830872,5.839936375617981,8.41861081123352,10.390968322753906,4.189508557319641,4.838259935379028,5.844278573989868,8.425693988800049,10.363794088363647
1081,4.183807015419006,4.8406982421875,5.84095573425293,8.424946308135986,10.395711421966553,4.185675263404846,4.848456501960754,5.841886043548584,8.424073219299316,10.388420820236206,4.188218355178833,4.849043250083923,5.832688689231873,8.424611330032349,10.417564153671265,4.18701708316803,4.842599391937256,5.842940926551819,8.423253536224365,10.397051334381104,4.191404223442078,4.84058141708374,5.847347259521484,8.430389165878296,10.369978427886963
1082,4.185621857643127,4.842999458312988,5.8439847230911255,8.429636478424072,10.402007818222046,4.187523007392883,4.850748062133789,5.844907879829407,8.428801536560059,10.394604921340942,4.190055012702942,4.851342558860779,5.835721492767334,8.429529428482056,10.42394495010376,4.188819766044617,4.844863533973694,5.845946907997131,8.427899599075317,10.403139591217041,4.19330096244812,4.842905521392822,5.850416302680969,8.435088157653809,10.376169204711914
1083,4.187438130378723,4.845302581787109,5.8470152616500854,8.434329509735107,10.408310174942017,4.189373016357422,4.853041172027588,5.847931265830994,8.433533191680908,10.400794744491577,4.191892623901367,4.8536436557769775,5.8387579917907715,8.434453248977661,10.430331707000732,4.190623879432678,4.847128868103027,5.848954200744629,8.432548522949219,10.409233093261719,4.1951987743377686,4.845231771469116,5.853485822677612,8.439789533615112,10.382365703582764
1084,4.189256310462952,4.847607851028442,5.850047945976257,8.439026355743408,10.414617776870728,4.191225171089172,4.85533595085144,5.850956559181213,8.438268661499023,10.406989097595215,4.1937315464019775,4.855946183204651,5.8417969942092896,8.439380168914795,10.43672513961792,4.192429542541504,4.849396586418152,5.8519628047943115,8.437200784683228,10.415330171585083,4.1970977783203125,4.847560405731201,5.856556057929993,8.444493055343628,10.388566017150879
